CODUSU;TRIM;ANO4;AGLOMERADO;NRO_HOGAR;PROVINCIA;ITF;IPCF;REALIZADA;PONDIH;II1;II2;II3;II3_1;II4_1;II4_2;II4_3;II5;II5_1;II6;II6_1;II7;II7_ESP;II8;II8_ESP;II9;V1;V2;V3;V4;V6;V7;V8;V9;V10;V12;V13;V14;V15;V16;V17;V18;V19_A;V19_B;IX_TOT;IX_MEN10;IX_MAYEQ10;IV1;IV1_ESP;IV2;IV3;IV3_ESP;IV4;IV5;IV6;IV7;IV7_ESP;IV8;IV9;IV10;IV11;IV12_1;IV12_2;IV12_3;VII1_1;VII1_2;VII2_1;VII2_2;VII2_3;VII2_4;PONDERA;V2_01;V21_01;V22_01;V2_02;V21_02;V22_02;V2_03;V21_03;V22_03;V5_01;V5_02;V5_03;V11_01;V11_02
TQRMNOQWPHJKKNCDELGID00873171;3;2025;60;1;82;0;0;1;0;3;2;1;1;1;1;1;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;5;0;5;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;2;4;98;0;0;0;1320;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOTQRHJKKNCDELGID00873200;3;2025;60;1;82;0;0;1;0;4;3;2;0;1;1;2;2;0;2;0;8;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;7;2;5;1;;4;1;;3;1;1;1;;1;1;1;1;2;2;2;2;3;1;0;0;0;2991;1;2;2;2;2;2;2;2;2;1;2;2;2;2
TQRMNOTQTHJKKNCDELGID00877021;3;2025;60;1;82;0;0;1;0;4;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;;4;1;;3;1;1;1;;1;1;1;1;2;2;2;2;0;98;0;0;0;1122;1;2;1;2;2;2;2;2;2;2;2;2;2;2
TQRMNOPVQHKKKQCDELGID00871795;3;2025;60;1;82;2210000;736666.67;1;2690;5;2;1;1;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;1;;5;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;98;0;0;0;1732;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOPVRHKKKQCDELGID00871497;3;2025;60;1;82;4540000;2270000;1;1425;3;1;1;1;1;1;2;2;0;2;0;6;;1;;1;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;1;2;98;0;0;0;1252;2;2;2;1;1;1;2;2;2;2;2;2;2;2
TQRMNOPVSHKKKQCDELGID00871796;3;2025;60;1;82;1840000;920000;1;1282;4;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;1;2;2;2;1;2;2;1;2;2;2;2;2;0;2;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;2;0;98;0;0;0;1252;1;1;1;1;1;1;2;2;2;2;2;2;2;2
TQRMNOPVTHKKKQCDELGID00874691;3;2025;60;1;82;0;0;1;0;3;2;2;0;1;1;1;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;2;0;98;0;0;0;2143;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNORWWHKKKQCDELGID00871797;3;2025;60;1;82;0;0;1;0;4;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;0;3;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;2;0;98;0;0;0;1347;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNORWXHKKKQCDELGID00871798;3;2025;60;1;82;4500000;1125000;1;3063;3;2;2;0;1;1;1;2;0;2;0;2;;1;;1;1;2;2;2;2;2;1;2;2;2;1;2;2;1;2;2;2;2;4;0;4;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;2;0;97;0;0;0;1879;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNORXPHKKKQCDELGID00871498;3;2025;60;1;82;1400000;1400000;1;1079;4;1;2;0;1;1;1;2;0;2;0;2;;2;;2;2;1;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1;;4;1;;1;2;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;923;1;1;2;1;1;2;2;2;2;2;2;2;2;2
TQRMNORXQHKKKQCDELGID00871799;3;2025;60;1;82;1500000;1500000;1;2399;2;1;2;0;1;2;1;2;0;2;0;2;;2;;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;1751;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNORXRHKKKQCDELGID00871800;3;2025;60;1;82;1170000;585000;1;2819;3;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;2;0;98;0;0;0;1421;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOTQUHKKKQCDELGID00871499;3;2025;60;1;82;2695000;898333.33;1;1693;3;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;1;2;98;0;0;0;1357;2;2;2;1;1;2;1;1;1;2;2;2;2;2
TQRMNORSPHJLKRCDELGID00878203;3;2025;60;1;82;1226631;408877;1;5310;2;2;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;1;;2;1;;1;2;1;2;;1;1;1;1;2;2;2;1;0;98;0;0;0;4645;1;1;1;2;2;2;2;2;2;2;2;2;2;2
TQRMNORSQHJLKRCDELGID00873750;3;2025;60;1;82;0;0;1;0;3;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;1;;3;1;;1;2;1;2;;1;2;1;2;2;2;2;1;0;97;0;0;0;1623;1;1;1;2;2;2;2;2;2;2;2;2;2;2
TQRMNORSRHJLKRCDELGID00875722;3;2025;60;1;82;2500000;833333.33;1;5558;4;1;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;1;;4;1;;1;2;1;2;;1;1;1;1;2;2;2;1;0;98;0;0;0;4358;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOTVPHJLKRCDELGID00875788;3;2025;60;1;82;527084;527084;1;1469;2;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;1;;2;1;;4;2;1;2;;1;1;1;1;2;2;2;1;0;98;0;0;0;1567;1;1;1;2;2;2;2;2;2;2;2;2;2;2
TQRMNOTVQHJLKRCDELGID00872965;3;2025;60;1;82;3950000;1316666.67;1;3944;2;2;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;1;;2;1;;3;1;1;2;;1;1;1;1;2;2;2;1;0;98;0;0;0;2245;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOTVRHJLKRCDELGID00873853;3;2025;60;1;82;0;0;1;0;1;1;2;0;1;2;2;2;0;2;0;2;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1;;1;1;;1;2;1;2;;1;1;1;1;2;2;2;1;0;98;0;0;0;1365;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOTVSHJLKRCDELGID00872966;3;2025;60;1;82;1327084;663542;1;2691;2;1;2;0;1;2;1;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;1;;2;1;;4;2;1;2;;1;1;1;1;2;2;2;2;0;98;0;0;0;1894;1;1;1;2;2;2;2;2;2;2;2;2;2;2
TQRMNOTXRHJLKRCDELGID00873856;3;2025;60;1;82;0;0;1;0;2;2;2;0;1;1;1;2;0;2;0;3;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;1;;2;1;;4;2;1;2;;1;1;1;1;2;2;2;2;0;98;0;0;0;2435;2;2;2;2;2;2;1;1;1;2;2;2;2;2
TQRMNORURHKOKRCDELGID00871967;3;2025;60;1;82;1720000;344000;1;777;4;4;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;2;3;1;;4;2;;4;1;1;1;;1;1;1;1;2;2;2;2;0;98;0;0;0;842;0;2;2;0;2;2;0;2;2;1;2;2;2;2
TQRMNORUSHKOKRCDELGID00871968;3;2025;60;1;82;1350000;450000;1;459;3;3;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1;;3;1;;1;1;1;1;;1;1;1;2;2;2;2;2;0;98;0;0;0;344;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNORUTHKOKRCDELGID00871969;3;2025;60;1;82;1500000;500000;1;739;2;2;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;0;98;0;0;0;662;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNORUUHKOKRCDELGID00871970;3;2025;60;1;82;1480000;493333.33;1;488;2;2;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;3;0;3;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;0;3;0;0;0;375;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNORUVHKOKRCDELGID00871971;3;2025;60;1;82;2376000;1188000;1;472;3;2;1;1;1;1;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;342;2;2;2;1;1;1;2;2;2;2;2;2;2;2
TQRMNOVYUHKOKRCDELGID00871972;3;2025;60;1;82;0;0;1;0;3;3;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;0;6;1;;3;2;;4;1;1;1;;1;1;1;2;2;2;2;1;0;3;0;0;0;421;0;2;2;0;2;2;0;2;2;1;2;2;2;2
TQRMNOVYVHKOKRCDELGID00867085;3;2025;60;1;82;1355000;338750;1;786;3;2;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;1;;3;1;;4;1;1;1;;1;1;1;2;2;2;2;2;0;98;0;0;0;684;0;2;2;0;2;2;0;2;2;1;2;2;2;2
TQRMNOVYWHKOKRCDELGID00871973;3;2025;60;1;82;2250000;562500;1;789;3;3;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;1;;3;1;;4;1;1;1;;1;1;1;2;2;2;2;2;0;98;0;0;0;684;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOVYXHKOKRCDELGID00871974;3;2025;60;1;82;1700000;850000;1;465;2;2;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;0;98;0;0;0;290;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOVYYHKOKRCDELGID00871985;3;2025;60;1;82;2429000;404833.33;1;838;3;3;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;0;6;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;4;0;3;0;0;0;512;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOQTSHKLLPCDELGID00872225;3;2025;60;1;82;810000;405000;1;1958;3;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;2;0;98;0;0;0;1852;1;2;2;1;2;1;2;2;2;2;2;2;2;2
TQRMNOQTUHKLLPCDELGID00872226;3;2025;60;1;82;2660000;1330000;1;4572;3;1;2;0;1;1;1;2;0;2;0;3;;1;;1;1;1;2;2;2;2;1;2;2;2;1;2;2;1;2;2;2;2;2;0;2;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;2;0;98;0;0;0;2550;2;2;2;1;2;1;2;2;2;2;2;2;2;2
TQRMNOQTWHKLLPCDELGID00875939;3;2025;60;1;82;4300000;1433333.33;1;3005;4;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;1;2;2;2;1;2;1;1;2;2;2;2;3;0;3;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;2;0;98;0;0;0;1992;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOSUUHKLLPCDELGID00872227;3;2025;60;1;82;2500000;2500000;1;3805;4;1;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;2;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;1;0;97;0;0;0;2590;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOSUWHKLLPCDELGID00871653;3;2025;60;1;82;950000;950000;1;2895;1;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;2;;1;1;;9;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;1687;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOSUXHKLLPCDELGID00872228;3;2025;60;1;82;3500000;3500000;1;2894;2;1;2;0;1;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;2590;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOSVTHKLLPCDELGID00872229;3;2025;60;1;82;3990000;3990000;1;2403;4;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;1;2;2;2;1;2;2;1;2;2;2;2;1;0;1;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;1;0;96;0;0;0;2510;1;2;2;1;2;2;2;2;2;2;2;2;2;2
TQRMNOPQPHKLLTCDELGID00867053;3;2025;60;1;82;1500000;1500000;1;978;2;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;97;0;98;0;0;0;1065;1;2;2;1;2;2;2;2;2;2;2;2;2;2
TQRMNOPQRHKLLTCDELGID00871500;3;2025;60;1;82;890000;445000;1;3221;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;2716;1;1;2;2;2;2;2;2;2;1;2;2;2;2
TQRMNOPQSHKLLTCDELGID00871810;3;2025;60;1;82;1740000;1740000;1;1615;3;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;1;0;96;0;0;0;1396;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOPQTHKLLTCDELGID00871514;3;2025;60;1;82;1670000;1670000;1;1356;2;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;1;0;96;0;0;0;1065;2;2;2;1;2;1;2;2;2;2;2;2;2;2
TQRMNORYPHKLLTCDELGID00871860;3;2025;60;1;82;600000;600000;1;1214;3;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;1396;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNORYWHKLLTCDELGID00871515;3;2025;60;1;82;1300000;1300000;1;2008;3;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;1;0;96;0;0;0;1959;1;2;2;1;2;2;2;2;2;2;2;2;2;2
TQRMNOUSTHKLLTCDELGID00871861;3;2025;60;1;82;2700000;675000;1;3723;2;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2;2;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;0;96;0;0;0;2916;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOPVWHKLLRCDELGID00876289;3;2025;60;1;82;1000000;1000000;1;3288;4;1;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;1;0;1;1;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;1;0;96;0;0;0;2179;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOPVXHKLLRCDELGID00871654;3;2025;60;1;82;5500000;2750000;1;3799;3;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;2;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;1;0;96;0;0;0;3293;1;2;2;2;2;2;2;2;2;2;2;2;2;2
TQRMNORSTHKLLRCDELGID00872230;3;2025;60;2;82;0;0;1;0;3;2;2;0;1;1;1;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;2;0;96;0;0;0;4093;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNORWTHKLLRCDELGID00878319;3;2025;60;1;82;0;0;1;0;3;1;2;0;1;2;1;2;0;2;0;3;;1;;1;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;1;0;1;2;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;1;0;96;0;0;0;3344;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNORWVHKLLRCDELGID00871660;3;2025;60;1;82;1100000;1100000;1;4244;2;1;2;0;1;2;2;2;0;2;0;3;;1;;1;2;1;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;3241;1;2;2;2;2;2;2;2;2;2;2;2;2;2
TQRMNOQUTHKMLNCDELGID00872232;3;2025;60;1;82;740000;740000;1;1546;3;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;1469;1;2;2;2;2;2;2;2;2;2;2;2;2;2
TQRMNOQUUHKMLNCDELGID00871661;3;2025;60;1;82;1519000;189875;1;5736;3;3;2;0;1;1;1;1;1;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;8;1;7;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;6;8;0;0;0;2744;2;2;2;1;2;2;1;2;2;1;2;2;2;2
TQRMNOQUVHKMLNCDELGID00872252;3;2025;60;1;82;0;0;1;0;3;1;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;1;0;1;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;1926;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOQUXHKMLNCDELGID00871662;3;2025;60;1;82;0;0;1;0;3;2;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;2;1;98;0;0;0;3413;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOSUYHKMLNCDELGID00871844;3;2025;60;1;82;0;0;1;0;4;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;1;3;2;0;0;0;2345;1;2;2;2;2;2;2;2;2;2;2;2;2;2
TQRMNOSVPHKMLNCDELGID00871732;3;2025;60;1;82;1625000;541666.67;1;3662;2;2;2;0;1;2;1;2;0;2;0;3;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;2107;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOSVRHKMLNCDELGID00871733;3;2025;60;1;82;0;0;1;0;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;1;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;2703;1;2;2;2;2;2;2;2;2;2;2;2;2;2
TQRMNOPTVHJKKPCDELGID00876093;3;2025;60;1;82;0;0;1;0;2;2;2;0;1;1;1;2;0;1;1;3;;1;;1;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;4;1;3;1;;2;1;;2;2;1;2;;1;1;1;1;2;2;2;1;0;98;0;0;0;2864;0;2;2;0;2;2;0;2;2;1;2;2;2;2
TQRMNOPTWHJKKPCDELGID00876115;3;2025;60;1;82;2450000;408333.33;1;4430;3;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;6;1;5;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;2;0;98;0;0;0;2480;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOPUSHJKKPCDELGID00876187;3;2025;60;1;82;0;0;1;0;3;1;2;0;1;1;1;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;0;2;1;;3;1;;1;1;1;2;;1;1;1;1;2;2;2;1;0;98;0;0;0;1512;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOQXTHJKKPCDELGID00876208;3;2025;60;1;82;0;0;1;0;1;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;1;;1;1;;2;2;1;2;;1;1;1;1;2;2;2;2;0;98;0;0;0;1473;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOQYSHJKKPCDELGID00874782;3;2025;60;1;82;1800000;600000;1;5100;3;1;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;1;2;98;0;0;0;3127;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOPUQHKMLMCDELGID00871957;3;2025;60;1;82;1098000;274500;1;520;4;3;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;1;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;2;0;3;4;0;0;598;0;2;2;0;2;2;0;2;2;2;1;2;2;2
TQRMNOPUSHKMLMCDELGID00867055;3;2025;60;1;82;2099000;524750;1;1179;3;2;2;0;1;1;1;2;0;2;0;3;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;1;0;3;4;0;0;681;2;2;2;2;2;2;1;2;2;2;2;2;2;2
TQSMNORVXHKMLMCDELGID00871959;3;2025;60;1;82;547000;547000;1;329;3;2;2;0;2;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2;;3;1;;1;1;1;2;;1;1;1;1;2;2;2;1;0;98;0;0;0;266;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNORVXHKMLMCDELGID00871958;3;2025;60;1;82;2800000;933333.33;1;419;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;2;;3;1;;1;2;1;2;;1;1;1;1;2;2;2;1;0;2;0;0;0;309;1;1;2;2;2;2;2;2;2;2;2;2;2;2
TQRMNORVYHKMLMCDELGID00867056;3;2025;60;1;82;1000000;1000000;1;497;3;1;1;2;2;1;2;1;1;1;1;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;;3;1;;1;2;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;373;1;1;2;2;2;2;2;2;2;2;2;2;2;2
TQRMNOUQPHKMLMCDELGID00871961;3;2025;60;1;82;925000;925000;1;448;3;1;2;0;2;1;1;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;266;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOPXQHJMKMCDELGID00873520;3;2025;60;1;82;0;0;1;0;2;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;98;0;0;0;1576;1;1;2;1;1;2;2;2;2;2;2;2;2;2
TQRMNOPXRHJMKMCDELGID00877218;3;2025;60;1;82;975000;975000;1;2781;1;1;2;0;1;2;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;;1;1;;1;1;1;1;;1;1;1;1;2;2;2;97;0;98;0;0;0;2541;1;1;2;2;2;2;2;2;2;2;2;2;2;2
TQRMNOPXSHJMKMCDELGID00873375;3;2025;60;1;82;0;0;1;0;2;1;2;0;1;1;1;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;0;98;0;0;0;5033;0;2;2;0;2;2;0;2;2;2;2;2;2;2
